,Syl_Per_Speaker,minF0,maxF0,meanF0,meanStd,meanZnorm,Total_Whispered,cluster0,cluster1,cluster2,cluster3,cluster4,cluster5,cluster6,cluster7,cluster8,cluster9,cluster10,cluster11,cluster12,cluster13,cluster14
20,4.235035356039211,3.9772737867718275,6.281720361527367,0.2786179169500536,5.208169159847335,-0.0812565635395119,0,0.03333333333333333,0.05555555555555555,0.044444444444444446,0.12222222222222222,0.03333333333333333,0.06666666666666667,0.06666666666666667,0.08888888888888889,0.03333333333333333,0.05555555555555555,0.011111111111111112,0.044444444444444446,0.18888888888888888,0.05555555555555555,0.1
21,5.185905324443255,4.007928378275911,6.077246136337837,0.11999696360851904,5.267163142601397,0.18068947310266995,0,0.14516129032258066,0.024193548387096774,0.0,0.10483870967741936,0.056451612903225805,0.25,0.04032258064516129,0.056451612903225805,0.08870967741935484,0.016129032258064516,0.08870967741935484,0.016129032258064516,0.04032258064516129,0.056451612903225805,0.016129032258064516
22,3.96584151521039,3.978641875900563,6.298749965167026,0.3124446008884016,4.90261277986051,0.33140567293132617,4,0.04697986577181208,0.10067114093959731,0.1610738255033557,0.0738255033557047,0.04697986577181208,0.0738255033557047,0.04697986577181208,0.06040268456375839,0.026845637583892617,0.06711409395973154,0.006711409395973154,0.06040268456375839,0.11409395973154363,0.040268456375838924,0.0738255033557047
23,3.7549132608914,3.9835207733364904,6.180172704453174,0.2073696944249596,5.160133804935304,0.7459864055913323,1,0.10283687943262411,0.03546099290780142,0.014184397163120567,0.09574468085106383,0.0851063829787234,0.07092198581560284,0.0673758865248227,0.07446808510638298,0.04964539007092199,0.06028368794326241,0.05673758865248227,0.08156028368794327,0.0673758865248227,0.08156028368794327,0.05673758865248227
24,4.107459019594765,3.9798999591001953,6.276893564537576,0.28753900297572704,5.181038667011153,-0.275108086639649,0,0.08928571428571429,0.03571428571428571,0.03571428571428571,0.19642857142857142,0.03571428571428571,0.07142857142857142,0.125,0.017857142857142856,0.08928571428571429,0.03571428571428571,0.017857142857142856,0.05357142857142857,0.10714285714285714,0.017857142857142856,0.07142857142857142
25,4.290553092207139,3.9795724121182676,6.281994732683869,0.22292247028578724,4.87982831185733,0.15668649809714066,8,0.07142857142857142,0.05952380952380952,0.09523809523809523,0.07142857142857142,0.047619047619047616,0.05357142857142857,0.15476190476190477,0.05952380952380952,0.05357142857142857,0.06547619047619048,0.03571428571428571,0.02976190476190476,0.07738095238095238,0.05357142857142857,0.07142857142857142
26,3.886140681873678,3.9806112947572516,6.274405746956638,0.22447687797535779,5.181432781659656,0.3674787970766621,0,0.055,0.02,0.01,0.1,0.04,0.175,0.135,0.07,0.035,0.05,0.03,0.05,0.06,0.125,0.045
27,6.340637252848717,3.9823455385842808,6.248191614503873,0.1809601870976878,5.311675899106051,0.5622361566110045,1,0.17857142857142858,0.017857142857142856,0.017857142857142856,0.14285714285714285,0.03571428571428571,0.17857142857142858,0.0,0.19642857142857142,0.07142857142857142,0.017857142857142856,0.017857142857142856,0.03571428571428571,0.03571428571428571,0.05357142857142857,0.0
28,3.513603830886218,4.003994682950111,6.108971326618699,0.16054579556962287,5.4303564300692155,-0.17952699694367055,0,0.0948905109489051,0.021897810218978103,0.021897810218978103,0.0948905109489051,0.014598540145985401,0.19708029197080293,0.0948905109489051,0.08029197080291971,0.08029197080291971,0.043795620437956206,0.08759124087591241,0.014598540145985401,0.072992700729927,0.021897810218978103,0.058394160583941604
29,4.062862058387907,3.9794285684094506,6.222232159509899,0.2888610301219917,5.024173261712855,-0.2971053906876369,1,0.05263157894736842,0.06432748538011696,0.07017543859649122,0.06432748538011696,0.05263157894736842,0.04678362573099415,0.05263157894736842,0.04093567251461988,0.03508771929824561,0.017543859649122806,0.03508771929824561,0.0935672514619883,0.09941520467836257,0.10526315789473684,0.1695906432748538
30,4.246158752575933,3.985946329187746,6.303638726448552,0.20647158629448337,5.183235038508677,-0.16743102859290096,1,0.06349206349206349,0.07936507936507936,0.015873015873015872,0.1746031746031746,0.047619047619047616,0.06349206349206349,0.031746031746031744,0.047619047619047616,0.09523809523809523,0.015873015873015872,0.031746031746031744,0.07936507936507936,0.12698412698412698,0.07936507936507936,0.047619047619047616
31,3.823777261781184,4.020291794060936,6.241664887276818,0.11036078314245852,4.855314365760862,-0.8702325274442021,0,0.00906344410876133,0.14803625377643503,0.03927492447129909,0.0030211480362537764,0.06948640483383686,0.0,0.0634441087613293,0.00906344410876133,0.0030211480362537764,0.01812688821752266,0.00906344410876133,0.36253776435045315,0.02416918429003021,0.2054380664652568,0.03625377643504532
32,4.227184963140388,3.9782244478786137,6.290801044989186,0.13319417575691864,4.61719556122296,0.10602667368382339,7,0.0024096385542168677,0.1614457831325301,0.13493975903614458,0.0024096385542168677,0.09156626506024096,0.0024096385542168677,0.00963855421686747,0.007228915662650603,0.0024096385542168677,0.016867469879518072,0.0,0.3927710843373494,0.00963855421686747,0.12530120481927712,0.04096385542168675
33,3.6982809058308024,3.98225372740532,6.305496451358046,0.17543374242226775,5.165712492711877,-0.5330486580013754,3,0.08360128617363344,0.03536977491961415,0.028938906752411574,0.09003215434083602,0.028938906752411574,0.09003215434083602,0.14469453376205788,0.04823151125401929,0.03536977491961415,0.03858520900321544,0.05787781350482315,0.08681672025723473,0.05144694533762058,0.12540192926045016,0.05466237942122187
34,3.708666520987404,3.9840566896282157,6.284702674008171,0.16957734688166995,5.120752876477532,-0.72440945965438,5,0.06462585034013606,0.04421768707482993,0.03741496598639456,0.1292517006802721,0.05102040816326531,0.12244897959183673,0.08163265306122448,0.05102040816326531,0.04081632653061224,0.061224489795918366,0.0782312925170068,0.03741496598639456,0.05782312925170068,0.07482993197278912,0.06802721088435375
35,3.46401845621806,3.9807563217491944,6.293631469140119,0.1507641462717867,5.250488558306311,0.053729263813113166,11,0.07160493827160494,0.014814814814814815,0.06419753086419754,0.08641975308641975,0.037037037037037035,0.10123456790123457,0.08641975308641975,0.0691358024691358,0.06172839506172839,0.056790123456790124,0.07407407407407407,0.02962962962962963,0.1037037037037037,0.06666666666666667,0.07654320987654321
36,5.08219324729565,1.6985071788461772,6.2994781157333,0.18317798285209785,4.934197418501131,-0.13252666700111285,25,0.06566604127579738,0.024390243902439025,0.08442776735459662,0.0975609756097561,0.0375234521575985,0.0675422138836773,0.13696060037523453,0.04878048780487805,0.0600375234521576,0.04878048780487805,0.0450281425891182,0.054409005628517824,0.05065666041275797,0.14821763602251406,0.0300187617260788
37,3.112750182838607,3.9845301616986784,6.299079050335116,0.252489520862955,5.300734009015128,-0.05515457947003705,4,0.0830945558739255,0.022922636103151862,0.02865329512893983,0.05730659025787966,0.04011461318051576,0.14613180515759314,0.12893982808022922,0.06017191977077364,0.025787965616045846,0.06876790830945559,0.06303724928366762,0.03151862464183381,0.08595988538681948,0.06876790830945559,0.08882521489971347
38,3.9092642482192286,3.9941132933000154,6.292385321148435,0.1947613466571011,5.131347383697394,0.17789062851990614,6,0.10256410256410256,0.02564102564102564,0.042735042735042736,0.1452991452991453,0.029914529914529916,0.16666666666666666,0.08974358974358974,0.06837606837606838,0.03418803418803419,0.05982905982905983,0.06837606837606838,0.02564102564102564,0.029914529914529916,0.08974358974358974,0.021367521367521368
39,3.4411952366279768,3.979374577105889,6.293649290623896,0.21772892412489256,5.341650649609688,-0.21662471598255567,4,0.11352657004830918,0.024154589371980676,0.04106280193236715,0.10869565217391304,0.028985507246376812,0.11352657004830918,0.10386473429951691,0.10386473429951691,0.07004830917874397,0.033816425120772944,0.06038647342995169,0.014492753623188406,0.09420289855072464,0.043478260869565216,0.04589371980676329
40,3.981914712994727,3.9792516058462,6.293905523934748,0.2097524042072119,4.658098737176652,0.13930803275503356,5,0.016,0.184,0.216,0.0,0.088,0.0,0.024,0.008,0.008,0.056,0.008,0.16,0.024,0.144,0.064
41,3.2505412951252364,3.981370031724176,6.303664745701125,0.19263743097692937,5.314545293616862,0.43080231580543094,0,0.09113924050632911,0.02278481012658228,0.0,0.1518987341772152,0.04556962025316456,0.08354430379746836,0.08860759493670886,0.11645569620253164,0.06329113924050633,0.060759493670886074,0.05063291139240506,0.020253164556962026,0.0759493670886076,0.09113924050632911,0.0379746835443038
42,3.3049848604215195,3.979463087081167,6.192697876953038,0.2218009898117124,4.839305496395533,-0.5201648198056988,9,0.04827586206896552,0.06206896551724138,0.08275862068965517,0.09655172413793103,0.013793103448275862,0.0896551724137931,0.11724137931034483,0.020689655172413793,0.04827586206896552,0.034482758620689655,0.027586206896551724,0.08275862068965517,0.1103448275862069,0.06206896551724138,0.10344827586206896
43,3.9783619156500776,3.9842943408684746,6.293960100365839,0.1658723227974922,5.173453761600085,0.15294325828884006,2,0.08575581395348837,0.024709302325581394,0.023255813953488372,0.16279069767441862,0.04215116279069767,0.1438953488372093,0.1002906976744186,0.07267441860465117,0.04215116279069767,0.03197674418604651,0.027616279069767442,0.036337209302325583,0.059593023255813955,0.08575581395348837,0.061046511627906974
44,3.21700692132689,3.986743582869676,6.210770176606848,0.19927169048362456,5.018467295590616,0.5552056865807162,2,0.06451612903225806,0.04838709677419355,0.06451612903225806,0.11290322580645161,0.03225806451612903,0.08064516129032258,0.11290322580645161,0.03225806451612903,0.06451612903225806,0.0,0.0,0.0967741935483871,0.0967741935483871,0.08064516129032258,0.11290322580645161
45,3.498444097651539,3.977006721831785,6.296894718431182,0.16772322153868274,4.709086567893995,0.16341541600622458,4,0.007905138339920948,0.1976284584980237,0.14624505928853754,0.007905138339920948,0.08695652173913043,0.003952569169960474,0.019762845849802372,0.011857707509881422,0.003952569169960474,0.019762845849802372,0.0,0.30434782608695654,0.011857707509881422,0.11857707509881422,0.05928853754940711
46,3.8466136058071903,3.9771504854043664,6.3034381433048825,0.2762843131144902,5.061303005814037,0.0555139266064574,1,0.03058103975535168,0.0672782874617737,0.06422018348623854,0.07951070336391437,0.03669724770642202,0.11314984709480122,0.10703363914373089,0.07033639143730887,0.01529051987767584,0.05504587155963303,0.04892966360856269,0.0581039755351682,0.0581039755351682,0.14678899082568808,0.04892966360856269
47,3.3703363848911483,3.9812156250305204,6.293720122242393,0.2660468209323621,4.703428762163035,-0.07980571939282463,13,0.005681818181818182,0.11363636363636363,0.25,0.028409090909090908,0.045454545454545456,0.005681818181818182,0.045454545454545456,0.03977272727272727,0.045454545454545456,0.03977272727272727,0.017045454545454544,0.09090909090909091,0.07386363636363637,0.06818181818181818,0.13068181818181818
48,4.249827974863484,3.9779328516852095,6.1888291339413,0.13067852776074382,4.7135236079783995,-0.30282093419758943,5,0.022151898734177215,0.12658227848101267,0.1360759493670886,0.0031645569620253164,0.10126582278481013,0.0,0.07278481012658228,0.0031645569620253164,0.0,0.0379746835443038,0.012658227848101266,0.2626582278481013,0.012658227848101266,0.18037974683544303,0.028481012658227847
49,3.3682517442681497,3.9850079488446237,6.2458114820641235,0.12004653982215312,4.721360312542721,-1.0178817534455398,0,0.0,0.336734693877551,0.05102040816326531,0.0,0.1326530612244898,0.0,0.02040816326530612,0.0,0.0,0.01020408163265306,0.0,0.3163265306122449,0.0,0.061224489795918366,0.07142857142857142
